pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
Kepler-378,b,Kepler-378 b,Transit,0,2,16.09236100,0.00007300,-0.00007300,0,4,0.112000,,,0,1,,,,,0,,,,,0,,,,,0,,0.067,0.013,-0.013,0,3,,,,,0,0,1,0,19h39m47.66s,+46d26m19.1s,294.948588,0.000019,46.438641,0.000017,2,152.77,0.43,-0.43,0,3,12.485,,0,Kepler-band,12.455,,0,4661.00,100.00,-100.00,0,6,,,,,2,0.67,0.04,-0.04,0,6,1,2014-05-14,Kepler
Kepler-378,c,Kepler-378 c,Transit,0,2,28.90600900,0.00021600,-0.00021600,0,3,0.166000,,,0,1,,,,,0,,,,,0,,,,,0,,0.062,0.004,-0.004,0,3,,,,,0,0,1,0,19h39m47.66s,+46d26m19.1s,294.948588,0.000019,46.438641,0.000017,2,152.77,0.43,-0.43,0,3,12.485,,0,Kepler-band,12.455,,0,4661.00,100.00,-100.00,0,6,,,,,2,0.67,0.04,-0.04,0,6,1,2014-05-14,Kepler
Kepler-379,b,Kepler-379 b,Transit,0,2,20.09838000,0.00018000,-0.00018000,0,4,0.152000,,,0,1,,,,,0,,,,,0,,,,,0,,0.148,0.028,-0.028,0,3,,,,,0,0,1,0,19h42m48.26s,+38d56m45.0s,295.701103,0.000017,38.945831,0.000017,2,747.00,7.45,-7.45,0,3,13.358,,0,Kepler-band,13.369,,0,6054.00,100.00,-100.00,0,6,,,,,2,1.31,0.24,-0.24,0,6,1,2014-05-14,Kepler
Kepler-379,c,Kepler-379 c,Transit,0,2,62.78469700,0.00066100,-0.00066100,0,4,0.326000,,,0,1,,,,,0,,,,,0,,,,,0,,0.204,0.038,-0.038,0,3,,,,,0,0,1,0,19h42m48.26s,+38d56m45.0s,295.701103,0.000017,38.945831,0.000017,2,747.00,7.45,-7.45,0,3,13.358,,0,Kepler-band,13.369,,0,6054.00,100.00,-100.00,0,6,,,,,2,1.31,0.24,-0.24,0,6,1,2014-05-14,Kepler
Kepler-380,b,Kepler-380 b,Transit,0,2,3.93082100,0.00003800,-0.00003800,0,3,0.050000,,,0,1,,,,,0,,,,,0,,,,,0,,0.106,0.021,-0.021,0,3,,,,,0,0,1,0,18h49m34.71s,+48d45m32.9s,282.394616,0.000017,48.759140,0.000017,2,833.12,14.88,-14.88,0,3,13.652,,0,Kepler-band,13.611,,0,6045.00,147.00,-147.00,0,6,,,,,2,1.22,0.24,-0.24,0,6,1,2014-05-14,Kepler
Kepler-380,c,Kepler-380 c,Transit,0,2,7.63000400,0.00007300,-0.00007300,0,3,0.078000,,,0,1,,,,,0,,,,,0,,,,,0,,0.113,0.025,-0.025,0,3,,,,,0,0,1,0,18h49m34.71s,+48d45m32.9s,282.394616,0.000017,48.759140,0.000017,2,833.12,14.88,-14.88,0,3,13.652,,0,Kepler-band,13.611,,0,6045.00,147.00,-147.00,0,6,,,,,2,1.22,0.24,-0.24,0,6,1,2014-05-14,Kepler
Kepler-381,b,Kepler-381 b,Transit,0,2,5.62902100,0.00002800,-0.00002800,0,4,0.066000,,,0,1,,,,,0,,,,,0,,,,,0,,0.088,0.020,-0.020,0,3,,,,,0,0,1,0,19h00m43.87s,+43d49m51.9s,285.182787,0.000017,43.831089,0.000017,2,269.39,1.71,-1.71,0,3,10.421,,0,Kepler-band,10.546,,0,6152.00,100.00,-100.00,0,5,,,,,2,1.57,0.35,-0.35,0,5,1,2014-05-14,Kepler
Kepler-381,c,Kepler-381 c,Transit,0,2,13.39163500,0.00012900,-0.00012900,0,4,0.117000,,,0,1,,,,,0,,,,,0,,,,,0,,0.100,0.022,-0.022,0,3,,,,,0,0,1,0,19h00m43.87s,+43d49m51.9s,285.182787,0.000017,43.831089,0.000017,2,269.39,1.71,-1.71,0,3,10.421,,0,Kepler-band,10.546,,0,6152.00,100.00,-100.00,0,5,,,,,2,1.57,0.35,-0.35,0,5,1,2014-05-14,Kepler
Kepler-382,b,Kepler-382 b,Transit,0,2,5.26215500,0.00004700,-0.00004700,0,3,0.055000,,,0,1,,,,,0,,,,,0,,,,,0,,0.118,0.056,-0.056,0,3,,,,,0,0,1,0,19h56m32.68s,+45d52m11.8s,299.136166,0.000017,45.869934,0.000017,2,960.89,20.90,-20.90,0,3,14.623,,0,Kepler-band,14.666,,0,5600.00,200.00,-200.00,0,6,,,,,2,0.94,0.45,-0.45,0,6,1,2014-05-14,Kepler
Kepler-382,c,Kepler-382 c,Transit,0,2,12.16270100,0.00010900,-0.00010900,0,3,0.097000,,,0,1,,,,,0,,,,,0,,,,,0,,0.142,0.069,-0.069,0,3,,,,,0,0,1,0,19h56m32.68s,+45d52m11.8s,299.136166,0.000017,45.869934,0.000017,2,960.89,20.90,-20.90,0,3,14.623,,0,Kepler-band,14.666,,0,5600.00,200.00,-200.00,0,6,,,,,2,0.94,0.45,-0.45,0,6,1,2014-05-14,Kepler
Kepler-383,b,Kepler-383 b,Transit,0,2,12.90453200,0.00012100,-0.00012100,0,4,0.095000,,,0,1,,,,,0,,,,,0,,,,,0,,0.118,0.046,-0.046,0,2,,,,,0,0,1,0,19h25m22.22s,+38d21m47.3s,291.342584,0.000017,38.363134,0.000017,2,470.00,22.93,-28.59,0,1,15.070,,0,Kepler-band,15.066,,0,4710.00,200.00,-200.00,0,5,,,,,2,0.67,0.27,-0.27,0,4,1,2014-05-14,Kepler
WASP-96,b,WASP-96 b,Transit,0,1,3.42526020,0.00000270,-0.00000270,0,2,0.045300,0.001300,-0.001300,0,2,0.000000,,,0,2,85.600,0.200,-0.200,0,2,0.48000,0.03000,-0.03000,0,2,Mass,1.200,0.060,-0.060,0,2,0.37000,0.05000,-0.05000,0,2,0,0,0,00h04m11.12s,-47d21m38.3s,1.046351,0.000017,-47.360626,0.000017,1,356.02,4.74,-4.74,0,1,,,,,12.383,,0,5540.00,140.00,-140.00,0,3,1.06,0.09,-0.09,0,2,1.05,0.05,-0.05,0,3,0,2014-05-14,SuperWASP
WASP-97,b,WASP-97 b,Transit,0,1,2.07276000,0.00000100,-0.00000100,0,3,,,,0,2,0.000000,,,0,3,88.000,1.150,-1.150,0,3,1.36000,0.19000,-0.19000,0,3,Mass,1.140,0.060,-0.060,0,3,,,,0,2,0,0,0,01h38m25.04s,-55d46m19.5s,24.604338,0.000019,-55.772083,0.000017,1,151.73,0.51,-0.51,0,1,,,,,10.424,,0,5640.00,100.00,-100.00,0,4,1.18,0.24,-0.24,0,3,1.08,0.06,-0.06,0,4,0,2018-04-26,SuperWASP
WASP-98,b,WASP-98 b,Transit,0,1,2.96264036,0.00000043,-0.00000043,0,3,0.037620,0.001000,-0.001000,0,3,,,,,2,86.380,0.070,-0.070,0,3,0.92200,0.08000,-0.08000,0,3,Mass,1.144,0.034,-0.034,0,3,0.76400,0.06200,-0.06200,0,3,0,0,0,03h53m42.91s,-34d19m41.5s,58.428794,0.000019,-34.328194,0.000017,1,284.05,1.64,-1.64,0,1,,,,,12.868,,0,5473.00,121.00,-121.00,0,4,0.81,0.06,-0.06,0,3,0.74,0.02,-0.02,0,4,0,2016-08-04,SuperWASP
WASP-99,b,WASP-99 b,Transit,0,1,5.75251000,0.00004000,-0.00004000,0,3,,,,0,2,0.000000,,,0,3,88.800,1.100,-1.100,0,3,2.43000,0.37000,-0.37000,0,3,Mass,1.020,0.060,-0.060,0,3,,,,0,2,0,0,0,02h39m35.45s,-50d00m28.8s,39.897688,0.000019,-50.008003,0.000017,1,159.39,0.81,-0.81,0,1,,,,,9.325,,0,6150.00,100.00,-100.00,0,4,1.21,0.28,-0.28,0,3,1.64,0.09,-0.09,0,4,0,2018-04-26,SuperWASP
WASP-100,b,WASP-100 b,Transit,0,1,2.84938000,0.00000800,-0.00000800,0,3,,,,0,2,0.000000,,,0,3,82.600,2.150,-2.150,0,3,1.26000,0.45000,-0.45000,0,3,Mass,1.330,0.140,-0.140,0,3,,,,0,2,0,0,0,04h35m50.33s,-64d01m37.3s,68.959728,0.000017,-64.027039,0.000017,1,368.28,2.77,-2.77,0,1,,,,,10.615,,0,6900.00,120.00,-120.00,0,4,0.77,0.42,-0.42,0,3,1.57,0.16,-0.16,0,3,0,2018-04-26,SuperWASP
WASP-101,b,WASP-101 b,Transit,0,1,3.58572000,0.00000400,-0.00000400,0,3,,,,0,2,0.000000,,,0,3,85.000,0.200,-0.200,0,3,0.51000,0.08000,-0.08000,0,3,Mass,1.430,0.090,-0.090,0,3,,,,0,2,0,0,0,06h33m24.26s,-23d29m10.4s,98.351102,0.000019,-23.486210,0.000017,1,202.39,1.15,-1.15,0,1,,,,,10.138,,0,6380.00,120.00,-120.00,0,4,1.41,0.30,-0.30,0,3,1.31,0.08,-0.08,0,4,0,2018-04-26,SuperWASP
WASP-103,b,WASP-103 b,Transit,0,1,0.92554200,0.00001900,-0.00001900,0,3,0.019850,0.000210,-0.000210,0,4,,,,,2,86.300,2.700,-2.700,0,4,1.49000,0.08800,-0.08800,0,4,Mass,1.528,0.073,-0.047,0,4,0.55000,0.06100,-0.07000,0,3,0,0,0,16h37m15.57s,+07d11m00.1s,249.314868,0.000019,7.183352,0.000017,1,470.00,35.00,-35.00,0,2,12.100,,0,V (Johnson),12.193,,0,6110.00,160.00,-160.00,0,4,1.22,0.04,-0.04,0,4,1.44,0.05,-0.03,0,5,0,2014-05-14,SuperWASP
WASP-104,b,WASP-104 b,Transit,0,1,1.75541370,0.00000180,-0.00000360,0,2,0.029180,0.000450,-0.000450,0,2,0.000000,,,0,2,83.630,0.250,-0.250,0,2,1.27200,0.04700,-0.04700,0,2,Mass,1.137,0.037,-0.037,0,2,1.07400,0.08800,-0.08800,0,2,0,0,0,10h42m24.58s,+07d26m06.1s,160.602432,0.000050,7.435026,0.000022,2,143.00,10.00,-10.00,0,2,11.120,0.100,0,V (Johnson),11.593,,0,5475.00,127.00,-127.00,0,3,1.08,0.05,-0.05,0,2,0.96,0.03,-0.03,0,3,0,2014-09-25,SuperWASP
WASP-106,b,WASP-106 b,Transit,0,1,9.28971000,0.00001000,-0.00001000,0,3,,,,0,2,0.000000,,,0,3,89.490,0.500,-0.500,0,3,1.62000,0.94000,-0.94000,0,3,Mass,1.020,0.300,-0.300,0,3,,,,0,2,0,0,0,11h05m43.14s,-05d04m45.9s,166.429747,0.000019,-5.079412,0.000017,1,355.69,6.36,-6.36,0,2,11.210,0.110,0,V (Johnson),11.366,,0,6055.00,136.00,-136.00,0,4,0.93,0.80,-0.80,0,3,1.31,0.38,-0.38,0,4,0,2018-04-26,SuperWASP
WASP-117,b,WASP-117 b,Transit,0,1,10.02165000,0.00055000,-0.00055000,0,4,,,,0,2,0.300000,0.020000,-0.020000,0,3,89.140,0.300,-0.300,0,3,0.30000,0.05000,-0.05000,0,3,Mass,1.060,0.070,-0.070,0,3,,,,0,2,0,0,0,02h27m06.10s,-50d17m04.3s,36.775432,0.000017,-50.284519,0.000017,1,158.69,0.64,-0.64,0,1,10.150,,0,V (Johnson),10.027,,0,6040.00,90.00,-90.00,0,4,1.29,0.30,-0.30,0,3,1.22,0.06,-0.06,0,4,0,2018-04-26,SuperWASP
WD 0806-661,b,WD 0806-661 b,Imaging,0,1,,,,,0,2500.000000,,,0,1,,,,,0,,,,,0,7.50000,1.50000,-1.50000,0,1,Mass,,,,,0,,,,,0,0,0,0,08h06m53.74s,-66d18m16.7s,121.723902,0.000022,-66.304650,0.000017,1,19.20,0.60,-0.60,0,2,,,,,13.683,,0,,,,,1,0.62,0.03,-0.03,0,1,,,,,0,0,2014-05-14,Spitzer Space Telescope
WTS-1,b,WTS-1 b,Transit,0,1,3.35205700,0.00001300,-0.00001500,0,1,0.047000,0.001000,-0.001000,0,1,0.100000,,,1,1,85.500,1.000,-0.700,0,1,4.01000,0.35000,-0.35000,0,1,Mass,1.490,0.160,-0.180,0,1,1.61000,0.56000,-0.56000,0,1,0,0,0,19h35m58.37s,+36d17m25.2s,293.993200,0.000000,36.290325,0.000000,1,3200.00,900.00,-400.00,0,2,16.130,0.040,0,V (Johnson),16.430,,0,6250.00,200.00,-200.00,0,2,1.20,0.10,-0.10,0,1,1.15,0.10,-0.12,0,2,0,2014-05-14,United Kingdom Infrared Telescope
WTS-2,b,WTS-2 b,Transit,0,1,1.01870680,0.00000065,-0.00000065,0,2,0.018550,0.000620,-0.000620,0,2,0.000000,,,0,2,83.550,0.530,-0.530,0,2,1.12000,0.16000,-0.16000,0,2,Mass,1.363,0.061,-0.061,0,2,0.54000,0.11000,-0.11000,0,2,0,0,0,19h34m55.87s,+36d48m55.8s,293.732796,0.000017,36.815491,0.000017,1,1000.00,,,0,2,15.900,0.100,0,V (Johnson),15.596,,0,5000.00,250.00,-250.00,0,3,0.82,0.08,-0.08,0,2,0.75,0.03,-0.03,0,3,0,2015-04-24,United Kingdom Infrared Telescope
WISEP J121756.91+162640.2 A,b,WISEP J121756.91+162640.2 A b,Imaging,0,1,,,,,0,8.000000,1.300000,-1.300000,0,1,,,,,0,,,,,0,22.00000,2.00000,-2.00000,0,1,Mass,0.934,0.029,-0.029,0,1,,,,,0,0,0,0,12h17m56.91s,+16d26m40.2s,184.487125,0.000000,16.444500,0.000000,1,10.10,1.90,-1.40,0,1,,,,,,,,575.00,25.00,-25.00,0,1,0.03,0.01,-0.01,0,1,0.09,0.00,-0.00,0,1,0,2014-05-14,W. M. Keck Observatory
XO-1,b,XO-1 b,Transit,0,1,3.94153000,0.00002700,-0.00002700,0,9,,,,0,5,0.000000,,,0,3,88.810,0.500,-0.500,0,8,0.83000,0.13000,-0.13000,0,7,Mass,1.140,0.070,-0.070,0,8,,,,0,5,0,0,0,16h02m11.84s,+28d10m10.5s,240.549350,0.000019,28.169586,0.000017,2,164.33,0.62,-0.62,0,3,11.190,0.030,0,V (Johnson),11.004,,0,5750.00,75.00,-75.00,0,8,0.88,0.19,-0.19,0,7,0.88,0.05,-0.05,0,9,1,2018-04-26,XO
XO-2 N,b,XO-2 N b,Transit,0,1,2.61586178,,,0,9,0.036800,,,0,7,,,,0,4,88.010,0.330,-0.280,0,6,0.56600,0.02500,-0.02500,0,8,Mass,0.993,0.012,-0.012,0,7,0.71500,0.04100,-0.04000,0,6,0,0,0,07h48m06.47s,+50d13m32.9s,117.026968,0.000019,50.225800,0.000017,2,154.94,1.45,-1.45,0,3,11.138,0.026,0,V (Johnson),10.972,,0,,,,0,10,0.97,,,0,8,0.99,0.01,-0.01,0,9,0,2019-02-14,XO
XO-2 S,b,XO-2 S b,Radial Velocity,0,2,18.15700000,0.03400000,-0.03400000,0,2,0.130000,0.000000,0.000000,0,2,0.180000,0.040000,-0.040000,0,2,,,,0,0,0.26000,0.04000,-0.04000,0,2,Msini,,,,0,0,,,,0,0,0,0,0,07h48m07.48s,+50d13m03.2s,117.031174,0.000019,50.217556,0.000017,1,152.06,0.95,-0.95,0,2,11.086,0.025,0,V (Johnson),10.928,,0,5399.00,55.00,-55.00,0,5,0.98,0.20,-0.20,0,2,1.00,0.04,-0.04,0,3,0,2018-09-06,Roque de los Muchachos Observatory
XO-2 S,c,XO-2 S c,Radial Velocity,0,2,120.80000000,0.34000000,-0.34000000,0,1,0.475600,0.008700,-0.008700,0,1,0.152800,0.009400,-0.009800,0,1,,,,,0,1.37000,0.05300,-0.05300,0,1,Msini,,,,,0,,,,,0,0,0,0,07h48m07.48s,+50d13m03.2s,117.031174,0.000019,50.217556,0.000017,1,152.06,0.95,-0.95,0,2,11.086,0.025,0,V (Johnson),10.928,,0,5399.00,55.00,-55.00,0,5,0.98,0.20,-0.20,0,2,1.00,0.04,-0.04,0,3,0,2014-07-09,Roque de los Muchachos Observatory
Kepler-646,b,Kepler-646 b,Transit,0,1,15.87364565,0.00004300,-0.00004300,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.178,0.033,-0.017,0,2,,,,,0,0,1,0,19h21m53.12s,+44d23m13.5s,290.471339,0.000017,44.387085,0.000017,2,513.00,77.49,-48.60,0,3,13.766,,0,Kepler-band,13.765,,0,5634.00,117.96,-139.42,0,5,0.93,0.06,-0.06,0,1,0.91,0.13,-0.08,0,5,1,2016-05-10,Kepler
Kepler-647,b,Kepler-647 b,Transit,0,1,16.22546490,0.00015560,-0.00015560,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.104,0.012,-0.010,0,2,,,,,0,0,1,0,18h59m09.19s,+44d35m30.0s,284.788295,0.000017,44.591675,0.000017,2,789.00,93.38,-70.74,0,3,13.965,,0,Kepler-band,13.935,,0,6020.00,81.21,-72.51,0,5,1.03,0.06,-0.05,0,1,1.07,0.13,-0.09,0,5,1,2016-05-10,Kepler
Kepler-648,b,Kepler-648 b,Transit,0,1,17.42117490,0.00002066,-0.00002066,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.287,0.011,-0.021,0,2,,,,,0,0,1,0,18h55m35.92s,+45d01m00.8s,283.899655,0.000017,45.016888,0.000017,2,665.00,24.26,-23.65,0,3,13.939,,0,Kepler-band,13.915,,0,5741.00,54.98,-51.62,0,5,1.05,0.03,-0.03,0,1,0.98,0.03,-0.03,0,5,1,2016-05-10,Kepler
Kepler-649,b,Kepler-649 b,Transit,0,1,29.90722674,0.00005373,-0.00005373,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.202,0.012,-0.011,0,2,,,,,0,0,1,0,19h02m37.42s,+45d04m46.4s,285.655936,0.000017,45.079556,0.000017,2,525.00,32.74,-29.39,0,3,13.437,,0,Kepler-band,13.394,,0,5871.00,62.24,-54.67,0,5,0.97,0.04,-0.05,0,1,0.94,0.06,-0.05,0,5,1,2016-05-10,Kepler
Kepler-650,b,Kepler-650 b,Transit,0,1,3.03214559,0.00000331,-0.00000331,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.264,0.045,-0.040,0,1,,,,,0,0,1,0,19h16m00.21s,+45d09m15.4s,289.000875,0.000017,45.154270,0.000017,2,805.00,138.42,-122.22,0,2,13.684,,0,Kepler-band,14.124,,0,5849.00,64.94,-77.61,0,4,1.08,0.08,-0.05,0,1,1.35,0.23,-0.21,0,3,1,2016-05-10,Kepler
Kepler-651,b,Kepler-651 b,Transit,0,1,21.38521506,0.00003880,-0.00003880,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.211,0.020,-0.012,0,2,,,,,0,0,1,0,19h09m19.87s,+46d12m12.6s,287.332790,0.000028,46.203500,0.000017,2,537.00,24.70,-23.32,0,3,13.940,,0,Kepler-band,13.962,,0,5522.00,64.16,-54.30,0,5,0.92,0.03,-0.04,0,1,0.87,0.04,-0.03,0,5,1,2016-05-10,Kepler
Kepler-217,d,Kepler-217 d,Transit,0,3,3.88689525,0.00002241,-0.00002241,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.118,0.032,-0.024,0,2,,,,,0,0,1,0,19h32m09.06s,+46d16m39.0s,293.037744,0.000019,46.277508,0.000017,2,1140.95,17.61,-17.61,0,3,13.294,,0,Kepler-band,13.121,,0,6171.00,109.00,-109.00,0,5,,,,,1,1.80,0.26,-0.26,0,5,1,2016-05-10,Kepler
Kepler-218,d,Kepler-218 d,Transit,0,3,124.52446470,0.00058220,-0.00058220,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.237,0.025,-0.016,0,2,,,,,0,0,1,0,19h41m39.07s,+46d15m59.3s,295.412811,0.000022,46.266472,0.000017,2,669.02,6.55,-6.55,0,3,13.967,,0,Kepler-band,13.907,,0,5502.00,74.00,-74.00,0,6,,,,,1,1.06,0.08,-0.08,0,6,1,2016-05-10,Kepler
Kepler-652,b,Kepler-652 b,Transit,0,1,4.18200253,0.00000172,-0.00000172,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.222,0.005,-0.004,0,2,,,,,0,0,1,0,19h12m01.95s,+46d28m24.8s,288.008110,0.000019,46.473557,0.000017,2,423.00,10.04,-9.39,0,3,13.393,,0,Kepler-band,13.435,,0,5490.00,43.22,-40.88,0,5,0.97,0.02,-0.02,0,1,0.88,0.02,-0.01,0,5,1,2016-05-10,Kepler
Kepler-653,b,Kepler-653 b,Transit,0,2,14.70748976,0.00003759,-0.00003759,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.174,0.026,-0.023,0,2,,,,,0,0,1,0,18h48m51.10s,+46d43m04.1s,282.212930,0.000017,46.717819,0.000017,2,593.00,86.31,-79.11,0,3,13.387,,0,Kepler-band,13.346,,0,5665.00,54.97,-60.88,0,5,1.02,0.05,-0.04,0,1,1.19,0.17,-0.16,0,5,1,2016-05-10,Kepler
Kepler-653,c,Kepler-653 c,Transit,0,2,0.90037648,0.00000363,-0.00000363,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.070,0.012,-0.011,0,2,,,,,0,0,1,0,18h48m51.10s,+46d43m04.1s,282.212930,0.000017,46.717819,0.000017,2,593.00,86.31,-79.11,0,3,13.387,,0,Kepler-band,13.346,,0,5665.00,54.97,-60.88,0,5,1.02,0.05,-0.04,0,1,1.19,0.17,-0.16,0,5,1,2016-05-10,Kepler
Kepler-654,b,Kepler-654 b,Transit,0,1,13.72465129,0.00005006,-0.00005006,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.185,0.033,-0.023,0,2,,,,,0,0,1,0,19h48m16.42s,+46d50m03.4s,297.068412,0.000019,46.834278,0.000017,2,661.00,103.47,-66.61,0,3,13.645,,0,Kepler-band,13.661,,0,5865.00,93.80,-89.45,0,5,1.04,0.05,-0.04,0,1,1.11,0.17,-0.11,0,5,1,2016-05-10,Kepler
Kepler-655,b,Kepler-655 b,Transit,0,1,46.40633580,0.00016510,-0.00016510,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.242,0.037,-0.024,0,2,,,,,0,0,1,0,19h49m02.18s,+46d50m35.5s,297.259092,0.000019,46.843193,0.000017,2,783.00,114.73,-77.86,0,3,13.489,,0,Kepler-band,13.464,,0,6170.00,72.99,-62.57,0,5,1.15,0.06,-0.05,0,1,1.24,0.18,-0.12,0,5,1,2016-05-10,Kepler
Kepler-656,b,Kepler-656 b,Transit,0,1,1.26025909,0.00000066,-0.00000066,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.278,0.019,-0.030,0,2,,,,,0,0,1,0,19h13m18.70s,+47d22m53.7s,288.327899,0.000017,47.381592,0.000017,2,867.00,60.08,-55.61,0,3,15.342,,0,Kepler-band,15.337,,0,5281.00,63.29,-58.78,0,5,0.86,0.04,-0.04,0,1,0.82,0.05,-0.05,0,5,1,2016-05-10,Kepler
Kepler-657,b,Kepler-657 b,Transit,0,1,24.54350418,0.00006435,-0.00006435,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.314,0.062,-0.029,0,1,,,,,0,0,1,0,19h24m47.35s,+47d18m28.1s,291.197299,0.000031,47.307800,0.000031,2,1244.00,244.37,-117.67,0,2,15.344,,0,Kepler-band,15.319,,0,5808.00,88.65,-121.47,0,4,1.01,0.06,-0.06,0,1,1.01,0.20,-0.09,0,4,1,2016-05-10,Kepler
Kepler-658,b,Kepler-658 b,Transit,0,1,1.28707676,0.00000119,-0.00000119,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.145,0.005,-0.005,0,2,,,,,0,0,1,0,18h51m56.11s,+47d34m42.9s,282.983790,0.000022,47.578590,0.000017,2,341.00,14.21,-16.90,0,3,15.488,,0,Kepler-band,15.491,,0,4103.00,39.35,-37.36,0,5,0.63,0.02,-0.03,0,1,0.60,0.02,-0.02,0,5,1,2016-05-10,Kepler
Kepler-659,b,Kepler-659 b,Transit,0,1,17.67179600,0.00005558,-0.00005558,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.223,0.029,-0.021,0,2,,,,,0,0,1,0,19h10m25.97s,+47d30m34.9s,287.608202,0.000019,47.509686,0.000017,2,688.00,28.16,-34.77,0,3,15.556,,0,Kepler-band,15.566,,0,4870.00,49.22,-56.10,0,5,0.79,0.03,-0.04,0,1,0.74,0.03,-0.04,0,5,1,2016-05-10,Kepler
Kepler-660,b,Kepler-660 b,Transit,0,1,9.27358194,0.00001178,-0.00001178,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.229,0.010,-0.015,0,2,,,,,0,0,1,0,19h12m33.18s,+47d43m28.0s,288.138262,0.000017,47.724453,0.000017,2,564.00,23.98,-36.50,0,3,15.302,,0,Kepler-band,15.264,,0,4779.00,44.67,-49.24,0,5,0.75,0.04,-0.05,0,1,0.71,0.03,-0.04,0,5,1,2016-05-10,Kepler
Kepler-267,d,Kepler-267 d,Transit,0,3,28.46451500,0.00018000,-0.00018000,0,6,0.154000,,,0,1,,,,,0,,,,,0,,,,,0,,0.203,0.011,-0.011,0,6,,,,,0,1,1,0,19h59m19.29s,+47d09m26.9s,299.830387,0.000017,47.157461,0.000017,2,267.00,2.51,-2.51,0,3,15.438,,0,Kepler-band,15.469,,0,4258.00,100.00,-100.00,0,9,,,,,6,0.56,0.02,-0.02,0,10,1,2014-05-14,Kepler
Kepler-268,b,Kepler-268 b,Transit,0,2,25.93413800,0.00014200,-0.00014200,0,4,0.180000,,,0,1,,,,,0,,,,,0,,,,,0,,0.227,0.042,-0.042,0,3,,,,,0,0,1,0,19h27m54.28s,+38d03m18.3s,291.976175,0.000017,38.055075,0.000017,2,873.21,12.13,-12.13,0,3,13.703,,0,Kepler-band,13.668,,0,6081.00,100.00,-100.00,0,6,,,,,1,1.27,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-268,c,Kepler-268 c,Transit,0,2,83.44639300,0.00076100,-0.00076100,0,4,0.391000,,,0,1,,,,,0,,,,,0,,,,,0,,0.302,0.062,-0.062,0,3,,,,,0,0,1,0,19h27m54.28s,+38d03m18.3s,291.976175,0.000017,38.055075,0.000017,2,873.21,12.13,-12.13,0,3,13.703,,0,Kepler-band,13.668,,0,6081.00,100.00,-100.00,0,6,,,,,1,1.27,0.23,-0.23,0,6,1,2014-05-14,Kepler
Kepler-269,b,Kepler-269 b,Transit,0,2,5.32671800,0.00003500,-0.00003500,0,4,0.061000,,,0,1,,,,,0,,,,,0,,,,,0,,0.220,0.103,-0.103,0,3,,,,,0,0,1,0,19h20m51.64s,+41d46m33.5s,290.215171,0.000022,41.775967,0.000017,2,2418.83,198.48,-198.48,0,3,15.808,,0,Kepler-band,15.735,,0,5847.00,250.00,-250.00,0,6,,,,,2,0.96,0.43,-0.43,0,6,1,2014-05-14,Kepler
